product_name,original_price,current_price,product_url,extraction-date
Relógio Technos Masculino Riviera Prata ,499,474.90,https://produto.mercadolivre.com.br/MLB-2030903152-relogio-technos-masculino-riviera-prata-_JM?variation=173697226246&hide_psmb=true#reco_item_pos=47&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=6145722c-e5c5-4e85-8416-69a3301795fe&deal_print_id=f835bf48-a4ac-42f6-ab26-3af542ec2734&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:31
Crocs Baya Lined Espresso/khaki,229,206.10,https://produto.mercadolivre.com.br/MLB-1509448337-crocs-baya-lined-espressokhaki-_JM?hide_psmb=true#reco_item_pos=0&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Fita De Led Coloridas Para Quarto Com Controle Remoto 20m,194,165.91,https://produto.mercadolivre.com.br/MLB-1665868866-fita-de-led-coloridas-para-quarto-com-controle-remoto-20m-_JM?variation=64710727509&hide_psmb=true#reco_item_pos=1&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Chinelo Infantil Bt21 Ipanema,34,24.49,https://produto.mercadolivre.com.br/MLB-2049401327-chinelo-infantil-bt21-ipanema-_JM?hide_psmb=true#reco_item_pos=2&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Mini Drone Robo Voador Infravermelho Voa De Verdade,96,86.24,https://produto.mercadolivre.com.br/MLB-1352644906-mini-drone-robo-voador-infravermelho-voa-de-verdade-_JM?variation=72528821284&hide_psmb=true#reco_item_pos=3&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Tênis Preto Street Masculino Kallys Ollie,99,78.08,https://produto.mercadolivre.com.br/MLB-2032478165-tnis-preto-street-masculino-kallys-ollie-_JM?hide_psmb=true#reco_item_pos=4&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Cadeira Para Bebê Refeição Alimentação Portátil Multikids,299,269.85,https://produto.mercadolivre.com.br/MLB-1189810061-cadeira-para-beb-refeico-alimentaco-portatil-multikids-_JM?hide_psmb=true#reco_item_pos=5&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
 Scarpin Salto Baixo Matelassê Modare,129,53.68,https://produto.mercadolivre.com.br/MLB-2008123594-scarpin-salto-baixo-matelass-modare-_JM?hide_psmb=true#reco_item_pos=6&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Ferramenta Guia De Pulverização De Pintura 7/8,191,167.91,https://produto.mercadolivre.com.br/MLB-1276436518-ferramenta-guia-de-pulverizaco-de-pintura-78-_JM?hide_psmb=true#reco_item_pos=7&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Kit 2 Pares De Brincos Ouro 18k Zircônia 4mm E 6mm,323,291.40,https://produto.mercadolivre.com.br/MLB-1203387762-kit-2-pares-de-brincos-ouro-18k-zircnia-4mm-e-6mm-_JM?variation=34677073485&hide_psmb=true#reco_item_pos=8&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Feminina Salto Bloco Tira Trançada Preta Ramarim ,149,88.20,https://produto.mercadolivre.com.br/MLB-1652420807-sandalia-feminina-salto-bloco-tira-trancada-preta-ramarim-_JM?hide_psmb=true#reco_item_pos=9&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Ventilador De Mesa Mallory 30cm Eco Ts30 Preto - 127v,139,94.90,https://produto.mercadolivre.com.br/MLB-1340867065-ventilador-de-mesa-mallory-30cm-eco-ts30-preto-127v-_JM?variation=49933790246&hide_psmb=true#reco_item_pos=10&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Dispositivo De Chanfrar Corte De Pedra Telha De 45 Graus,158,140.91,https://produto.mercadolivre.com.br/MLB-1241393183-dispositivo-de-chanfrar-corte-de-pedra-telha-de-45-graus-_JM?hide_psmb=true#reco_item_pos=11&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sapatilha Camurça Flex Ponteira Verniz Moleca,69,34.29,https://produto.mercadolivre.com.br/MLB-2068712443-sapatilha-camurca-flex-ponteira-verniz-moleca-_JM?hide_psmb=true#reco_item_pos=12&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Rasteira Tiras Tarraxas Douradas Preto Vizzano,89,53.90,https://produto.mercadolivre.com.br/MLB-2011885473-rasteira-tiras-tarraxas-douradas-preto-vizzano-_JM?hide_psmb=true#reco_item_pos=13&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Rasteira Feminina / Preta - Beira Rio,89,43.92,https://produto.mercadolivre.com.br/MLB-2007546942-sandalia-rasteira-feminina-preta-beira-rio-_JM?hide_psmb=true#reco_item_pos=14&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Scarpin Salto Bloco Bico Fino Preto Modare,159,63.70,https://produto.mercadolivre.com.br/MLB-2008172293-scarpin-salto-bloco-bico-fino-preto-modare-_JM?hide_psmb=true#reco_item_pos=15&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Cadeira De Escritório Presidente Brizza Braço 3d Backplax,1079,971.10,https://produto.mercadolivre.com.br/MLB-1877971720-cadeira-de-escritorio-presidente-brizza-braco-3d-backplax-_JM?variation=85968864524&hide_psmb=true#reco_item_pos=16&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Rasteira Feminina Verniz / Preto - Beira Rio,69,35.13,https://produto.mercadolivre.com.br/MLB-2007517243-sandalia-rasteira-feminina-verniz-preto-beira-rio-_JM?hide_psmb=true#reco_item_pos=17&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Feminina Conforto Tech Modare,139,117.36,https://produto.mercadolivre.com.br/MLB-2068752008-sandalia-feminina-conforto-tech-modare-_JM?hide_psmb=true#reco_item_pos=18&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Blusa Manga Curta Com Estampa Capitão América Marvel Cativa,59,46.54,https://produto.mercadolivre.com.br/MLB-2054892194-blusa-manga-curta-com-estampa-capito-america-marvel-cativa-_JM?hide_psmb=true#reco_item_pos=19&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Parafusadeira Furadeira De Impacto 12v Bateria C/ Kit 300,309,278.90,https://produto.mercadolivre.com.br/MLB-1717159036-parafusadeira-furadeira-de-impacto-12v-bateria-c-kit-300-_JM?hide_psmb=true#reco_item_pos=20&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Óculos De Sol Feminino Gatinho Fashion Polo London Club,79,27.43,https://produto.mercadolivre.com.br/MLB-2024452185-oculos-de-sol-feminino-gatinho-fashion-polo-london-club-_JM?variation=173665341509&hide_psmb=true#reco_item_pos=21&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
"Lixeira Inox 3,9 L Para Bancada - Marca Calha Úmida",399,355.11,https://produto.mercadolivre.com.br/MLB-1465766707-lixeira-inox-39-l-para-bancada-marca-calha-umida-_JM?variation=58113411638&hide_psmb=true#reco_item_pos=22&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
"Sérum Fortalecedor De Unhas La Kesia, 7ml",41,28.65,https://produto.mercadolivre.com.br/MLB-1692522785-serum-fortalecedor-de-unhas-la-kesia-7ml-_JM?hide_psmb=true#reco_item_pos=23&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Esterilizador Elétrico Do Vapor Para Lavar O Copo Menstrual,97,88.98,https://produto.mercadolivre.com.br/MLB-1867309170-esterilizador-eletrico-do-vapor-para-lavar-o-copo-menstrual-_JM?variation=83009352213&hide_psmb=true#reco_item_pos=24&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Tênis Feminino Plataforma Chunky Pespontos Areia Vizzano ,129,67.29,https://produto.mercadolivre.com.br/MLB-1891830040-tnis-feminino-plataforma-chunky-pespontos-areia-vizzano-_JM?hide_psmb=true#reco_item_pos=25&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Kit 4 Câmeras Intelbras 1120b Com Dvr 4 Canais E Hd Incluso,1448,1274.68,https://produto.mercadolivre.com.br/MLB-2017964160-kit-4-cmeras-intelbras-1120b-com-dvr-4-canais-e-hd-incluso-_JM?hide_psmb=true#reco_item_pos=26&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Muslady Uhf Sistema De Microfone Sem Fio Com Lapela,170,161.92,https://produto.mercadolivre.com.br/MLB-1772757561-muslady-uhf-sistema-de-microfone-sem-fio-com-lapela-_JM?hide_psmb=true#reco_item_pos=27&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Nivelador Espaçador De Azulejo Reutilizável De Telha 50pcs,151,143.94,https://produto.mercadolivre.com.br/MLB-1636200854-nivelador-espacador-de-azulejo-reutilizavel-de-telha-50pcs-_JM?hide_psmb=true#reco_item_pos=28&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Controlador De Carga Solar Pwm Inteligente 100a 12v /24v,155,124.93,https://produto.mercadolivre.com.br/MLB-1552911021-controlador-de-carga-solar-pwm-inteligente-100a-12v-24v-_JM?hide_psmb=true#reco_item_pos=29&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Par De Brincos Argola/pirceng Mini Pequena Ouro 18k-750,142,128.59,https://produto.mercadolivre.com.br/MLB-1498650440-par-de-brincos-argolapirceng-mini-pequena-ouro-18k-750-_JM?variation=54075274639&hide_psmb=true#reco_item_pos=30&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Conector De Cabeça De Ímã De Solda Auto Bodywork Spotter,99,73.97,https://produto.mercadolivre.com.br/MLB-1746953308-conector-de-cabeca-de-im-de-solda-auto-bodywork-spotter-_JM?hide_psmb=true#reco_item_pos=31&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Mochila Cavalera Feminina Bag's Estampada Flower Moderna,159,149.90,https://produto.mercadolivre.com.br/MLB-1716140151-mochila-cavalera-feminina-bags-estampada-flower-moderna-_JM?hide_psmb=true#reco_item_pos=32&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sandália Preto Usaflex,209,136.65,https://produto.mercadolivre.com.br/MLB-2036411406-sandalia-preto-usaflex-_JM?hide_psmb=true#reco_item_pos=33&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Relógio Analógico Quartzo Masculino Triton,199,108.87,https://produto.mercadolivre.com.br/MLB-2058897763-relogio-analogico-quartzo-masculino-triton-_JM?variation=173817359417&hide_psmb=true#reco_item_pos=34&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Tênis Feminino Corrente Casual Preto Vizzano,139,63.70,https://produto.mercadolivre.com.br/MLB-2011867013-tnis-feminino-corrente-casual-preto-vizzano-_JM?hide_psmb=true#reco_item_pos=35&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Receptor Transmissor De Guitarra A8 Uhf Sem Fio Set 730 Mhz,142,125.96,https://produto.mercadolivre.com.br/MLB-1259381844-receptor-transmissor-de-guitarra-a8-uhf-sem-fio-set-730-mhz-_JM?hide_psmb=true#reco_item_pos=36&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Tênis Feminino Casual Preto Beira Rio,99,39.19,https://produto.mercadolivre.com.br/MLB-2007532062-tnis-feminino-casual-preto-beira-rio-_JM?hide_psmb=true#reco_item_pos=37&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sofá De Canto Retrátil 5 Lugares Tóquio Cinza Veludo,999,839,https://produto.mercadolivre.com.br/MLB-1456080030-sofa-de-canto-retratil-5-lugares-toquio-cinza-veludo-_JM?variation=52893597750&hide_psmb=true#reco_item_pos=38&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Blusa Feminina Gola V Cereja Rosa,49,24.49,https://produto.mercadolivre.com.br/MLB-1798386612-blusa-feminina-gola-v-cereja-rosa-_JM?hide_psmb=true#reco_item_pos=39&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Vestido Plus Size Longo Franzido Decote V Mangas Curtas,119,110.39,https://produto.mercadolivre.com.br/MLB-1787184083-vestido-plus-size-longo-franzido-decote-v-mangas-curtas-_JM?hide_psmb=true#reco_item_pos=40&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Relógio Champion Feminino Digital Rose Gold Espelhado,299,269.91,https://produto.mercadolivre.com.br/MLB-2131627306-relogio-champion-feminino-digital-rose-gold-espelhado-_JM?variation=174067561135&hide_psmb=true#reco_item_pos=41&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Sapatilha Flex Laço Preto Moleca,69,48.80,https://produto.mercadolivre.com.br/MLB-2068724254-sapatilha-flex-laco-preto-moleca-_JM?hide_psmb=true#reco_item_pos=42&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Cadeira De Descanso E Balanço Funtime Maxibaby 18kgs - Leão,369,298.89,https://produto.mercadolivre.com.br/MLB-2062059833-cadeira-de-descanso-e-balanco-funtime-maxibaby-18kgs-leo-_JM?hide_psmb=true#reco_item_pos=43&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Kit Pó Platine Precision White + Ox 30 Volumes Dyusar,59,56.90,https://produto.mercadolivre.com.br/MLB-1440876379-kit-po-platine-precision-white-ox-30-volumes-dyusar-_JM?hide_psmb=true#reco_item_pos=44&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Cuba Inox Quadrada Pia Gourmet Com Válvula 40 X 40 Cm,629,585.80,https://produto.mercadolivre.com.br/MLB-1893078872-cuba-inox-quadrada-pia-gourmet-com-valvula-40-x-40-cm-_JM?variation=85588384928&hide_psmb=true#reco_item_pos=45&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
Tênis Feminino Slip On Costuras Preto Beira Rio,99,76.61,https://produto.mercadolivre.com.br/MLB-1991632849-tnis-feminino-slip-on-costuras-preto-beira-rio-_JM?hide_psmb=true#reco_item_pos=46&reco_backend=promotions-sorted-by-score-mlb-B&reco_backend_type=low_level&reco_client=seller-promotions&reco_id=01c81158-9b1a-4b46-80f3-dcbdd43ed665&deal_print_id=8b2455a6-4586-4749-b752-6cb4da8f4b52&model_version=recommendations/prueba-promotions-MLB__3552__KAKUY&promotion_type=DEAL_OF_THE_DAY,2022-01-08 11:34:32
